"","FIPS","City","Year","Population","longitude","latitude","Date","MSA","microMSA"
"10205",1918075,"Dakota City","July 01 2014",822,-94.1976919,42.7229033,"7/1/14","",""
"10206",1938415,"Inwood","July 01 2014",822,-96.4350789,43.3092965,"7/1/14","",""
"10207",1966585,"Riceville","July 01 2005",822,-92.5541081,43.362157,"7/1/05","",""
"10208",1955560,"Neola","July 01 2008",822,-95.6173698,41.4515149,"7/1/08","",""
"10209",1965820,"Raymond","July 01 2015",822,-92.2295794,42.4693809,"7/1/15","",""
"10210",1968070,"Rockford","July 01 2019",822,-92.9477776,43.0524158,"7/1/19","",""
"10211",1950520,"Maxwell","July 01 2006",822,-93.3959877,41.8913844,"7/1/06","",""
"10212",1923430,"Earlville","April 01 1990",822,-91.2701068,42.4827545,"4/1/90","",""
"10213",1954120,"Morning Sun",NA,821.2095587,NA,NA,"7/1/20","",""
"10214",1919180,"Dayton",NA,821.0164291,NA,NA,"7/1/20","",""
"10215",1916545,"Correctionville","April 01 2010",821,-95.7830202,42.4771854,"4/1/10","",""
"10216",1959970,"Ossian","July 01 1994",821,-91.7648546,43.1467277,"7/1/94","",""
"10217",1958710,"Okoboji","July 01 2013",821,-95.1392893,43.3912199,"7/1/13","",""
"10218",1982065,"Walnut","July 01 1997",821,-95.2204992,41.4884727,"7/1/97","",""
"10219",1976035,"Sully","April 01 2010",821,-92.8468343,41.5780013,"4/1/10","",""
"10220",1948855,"Manilla","July 01 2003",821,-95.2345611,41.8923087,"7/1/03","",""
"10221",1966045,"Redfield","July 01 2015",821,-94.1961117,41.5906044,"7/1/15","",""
"10222",1955560,"Neola","July 01 2007",821,-95.6173698,41.4515149,"7/1/07","",""
"10223",1910225,"Cambridge","July 01 2016",821,-93.5359151,41.9000672,"7/1/16","",""
"10224",1931980,"Grand Junction","July 01 2011",821,-94.2370224,42.032965,"7/1/11","",""
"10225",1960645,"Oxford","July 01 2013",821,-91.7912597,41.7226966,"7/1/13","",""
"10226",1958710,"Okoboji","July 01 2015",821,-95.1392893,43.3912199,"7/1/15","",""
"10227",1959970,"Ossian","July 01 2005",821,-91.7648546,43.1467277,"7/1/05","",""
"10228",1959970,"Ossian","July 01 1996",821,-91.7648546,43.1467277,"7/1/96","",""
"10229",1919180,"Dayton","July 01 2008",820,-94.0711394,42.262259,"7/1/08","",""
"10230",1931980,"Grand Junction","July 01 1992",820,-94.2370224,42.032965,"7/1/92","",""
"10231",1901045,"Alden","July 01 1999",820,-93.380649,42.5105935,"7/1/99","",""
"10232",1955560,"Neola","July 01 2005",820,-95.6173698,41.4515149,"7/1/05","",""
"10233",1983550,"West Bend","July 01 2003",820,-94.4456756,42.9599409,"7/1/03","",""
"10234",1918075,"Dakota City","July 01 2009",820,-94.1976919,42.7229033,"7/1/09","",""
"10235",1938415,"Inwood","July 01 1994",820,-96.4350789,43.3092965,"7/1/94","",""
"10236",1931980,"Grand Junction","July 01 1991",820,-94.2370224,42.032965,"7/1/91","",""
"10237",1923430,"Earlville","July 01 2009",820,-91.2701068,42.4827545,"7/1/09","",""
"10238",1976035,"Sully","July 01 2016",820,-92.8468343,41.5780013,"7/1/16","",""
"10239",1938415,"Inwood","July 01 2015",820,-96.4350789,43.3092965,"7/1/15","",""
"10240",1938415,"Inwood","July 01 1991",820,-96.4350789,43.3092965,"7/1/91","",""
"10241",1976035,"Sully","July 01 2015",820,-92.8468343,41.5780013,"7/1/15","",""
"10242",1955560,"Neola","July 01 2003",820,-95.6173698,41.4515149,"7/1/03","",""
"10243",1915240,"Colo","July 01 2019",820,-93.3185991,42.014482,"7/1/19","",""
"10244",1918075,"Dakota City","July 01 2007",820,-94.1976919,42.7229033,"7/1/07","",""
"10245",1958710,"Okoboji","April 01 2000",820,-95.1392893,43.3912199,"4/1/00","",""
"10246",1948855,"Manilla","July 01 2004",820,-95.2345611,41.8923087,"7/1/04","",""
"10247",1954120,"Morning Sun","July 01 2016",820,-91.2505611,41.0941736,"7/1/16","",""
"10248",1919180,"Dayton","July 01 2009",820,-94.0711394,42.262259,"7/1/09","",""
"10249",1938415,"Inwood","July 01 2011",820,-96.4350789,43.3092965,"7/1/11","",""
"10250",1965910,"Readlyn","July 01 2013",820,-92.225022,42.7037692,"7/1/13","",""
"10251",1982020,"Wall Lake","April 01 2010",819,-95.0927786,42.267186,"4/1/10","",""
"10252",1910225,"Cambridge","April 01 2000",819,-93.5359151,41.9000672,"4/1/00","",""
"10253",1938415,"Inwood","July 01 1995",819,-96.4350789,43.3092965,"7/1/95","",""
"10254",1971130,"Schleswig","July 01 2002",819,-95.4352246,42.1607169,"7/1/02","",""
"10255",1900595,"Afton","July 01 2018",819,-94.1953729,41.0276183,"7/1/18","",""
"10256",1948855,"Manilla","July 01 1999",819,-95.2345611,41.8923087,"7/1/99","",""
"10257",1965910,"Readlyn","July 01 2012",819,-92.225022,42.7037692,"7/1/12","",""
"10258",1925815,"Essex","July 01 2006",819,-95.3038067,40.832679,"7/1/06","",""
"10259",1919180,"Dayton","April 01 1990",818,-94.0711394,42.262259,"4/1/90","",""
"10260",1931800,"Graettinger","July 01 2013",818,-94.7504243,43.2370707,"7/1/13","",""
"10261",1928290,"Fontanelle","July 01 1997",818,-94.5600489,41.2900061,"7/1/97","",""
"10262",1983550,"West Bend","July 01 2001",818,-94.4456756,42.9599409,"7/1/01","",""
"10263",1950880,"Melbourne","July 01 2015",818,-93.1026156,41.9415478,"7/1/15","",""
"10264",1976035,"Sully","July 01 2013",818,-92.8468343,41.5780013,"7/1/13","",""
"10265",1959970,"Ossian","July 01 2015",818,-91.7648546,43.1467277,"7/1/15","",""
"10266",1939405,"Janesville","July 01 2002",818,-92.4629269,42.6458874,"7/1/02","",""
"10267",1971130,"Schleswig","July 01 2009",818,-95.4352246,42.1607169,"7/1/09","",""
"10268",1904870,"Battle Creek","April 01 1990",818,-95.6002651,42.3168556,"4/1/90","",""
"10269",1960645,"Oxford",NA,817.936788,NA,NA,"7/1/20","",""
"10270",1938415,"Inwood","July 01 2013",817,-96.4350789,43.3092965,"7/1/13","",""
"10271",1939405,"Janesville","July 01 2003",817,-92.4629269,42.6458874,"7/1/03","",""
"10272",1960645,"Oxford","July 01 2014",817,-91.7912597,41.7226966,"7/1/14","",""
"10273",1916545,"Correctionville","July 01 2011",817,-95.7830202,42.4771854,"7/1/11","",""
"10274",1971130,"Schleswig","July 01 2007",817,-95.4352246,42.1607169,"7/1/07","",""
"10275",1934680,"Hartford","July 01 1999",817,-93.4052141,41.4577051,"7/1/99","",""
"10276",1900370,"Adair","July 01 2001",817,-94.6434132,41.5003898,"7/1/01","",""
"10277",1982065,"Walnut","July 01 1996",817,-95.2204992,41.4884727,"7/1/96","",""
"10278",1931980,"Grand Junction","July 01 1996",817,-94.2370224,42.032965,"7/1/96","",""
"10279",1976035,"Sully","July 01 2011",816,-92.8468343,41.5780013,"7/1/11","",""
"10280",1971130,"Schleswig","July 01 2006",816,-95.4352246,42.1607169,"7/1/06","",""
"10281",1982020,"Wall Lake","July 01 1999",816,-95.0927786,42.267186,"7/1/99","",""
"10282",1946425,"Long Grove","July 01 2012",816,-90.5802816,41.692241,"7/1/12","",""
"10283",1966045,"Redfield","July 01 2019",816,-94.1961117,41.5906044,"7/1/19","",""
"10284",1918075,"Dakota City","July 01 2018",816,-94.1976919,42.7229033,"7/1/18","",""
"10285",1960645,"Oxford","July 01 2012",816,-91.7912597,41.7226966,"7/1/12","",""
"10286",1935670,"Hedrick","July 01 1991",816,-92.3079494,41.1711634,"7/1/91","",""
"10287",1965820,"Raymond","July 01 2014",816,-92.2295794,42.4693809,"7/1/14","",""
"10288",1904420,"Bancroft","July 01 1998",816,-94.2175386,43.292755,"7/1/98","",""
"10289",1916545,"Correctionville","July 01 2012",816,-95.7830202,42.4771854,"7/1/12","",""
"10290",1901045,"Alden","July 01 2008",816,-93.380649,42.5105935,"7/1/08","",""
"10291",1946425,"Long Grove","July 01 2011",815,-90.5802816,41.692241,"7/1/11","",""
"10292",1922845,"Dunkerton","July 01 2009",815,-92.161378,42.5673881,"7/1/09","",""
"10293",1900595,"Afton","July 01 2019",815,-94.1953729,41.0276183,"7/1/19","",""
"10294",1976035,"Sully","July 01 2012",815,-92.8468343,41.5780013,"7/1/12","",""
"10295",1919180,"Dayton","July 01 2012",815,-94.0711394,42.262259,"7/1/12","",""
"10296",1950880,"Melbourne","July 01 2016",815,-93.1026156,41.9415478,"7/1/16","",""
"10297",1950880,"Melbourne","July 01 2017",815,-93.1026156,41.9415478,"7/1/17","",""
"10298",1918075,"Dakota City","July 01 2017",815,-94.1976919,42.7229033,"7/1/17","",""
"10299",1910225,"Cambridge","July 01 2003",815,-93.5359151,41.9000672,"7/1/03","",""
"10300",1910225,"Cambridge","July 01 2017",815,-93.5359151,41.9000672,"7/1/17","",""
"10301",1937425,"Hubbard","July 01 2008",815,-93.3013025,42.3061102,"7/1/08","",""
"10302",1971760,"Seymour","July 01 1998",815,-93.1211905,40.6824151,"7/1/98","",""
"10303",1948855,"Manilla","July 01 2005",815,-95.2345611,41.8923087,"7/1/05","",""
"10304",1931980,"Grand Junction",NA,814.8547372,NA,NA,"7/1/20","",""
"10305",1938415,"Inwood","April 01 2010",814,-96.4350789,43.3092965,"4/1/10","",""
"10306",1937425,"Hubbard","April 01 1990",814,-93.3013025,42.3061102,"4/1/90","",""
"10307",1904870,"Battle Creek","July 01 1991",814,-95.6002651,42.3168556,"7/1/91","",""
"10308",1965820,"Raymond","July 01 2016",814,-92.2295794,42.4693809,"7/1/16","",""
"10309",1950520,"Maxwell","July 01 2001",814,-93.3959877,41.8913844,"7/1/01","",""
"10310",1959970,"Ossian","July 01 1998",814,-91.7648546,43.1467277,"7/1/98","",""
"10311",1919180,"Dayton","July 01 2013",814,-94.0711394,42.262259,"7/1/13","",""
"10312",1950520,"Maxwell","July 01 2002",814,-93.3959877,41.8913844,"7/1/02","",""
"10313",1971130,"Schleswig","July 01 2005",814,-95.4352246,42.1607169,"7/1/05","",""
"10314",1958710,"Okoboji","July 01 2014",814,-95.1392893,43.3912199,"7/1/14","",""
"10315",1966585,"Riceville","July 01 2006",813,-92.5541081,43.362157,"7/1/06","",""
"10316",1966585,"Riceville","July 01 2007",813,-92.5541081,43.362157,"7/1/07","",""
"10317",1971130,"Schleswig","July 01 2003",813,-95.4352246,42.1607169,"7/1/03","",""
"10318",1931800,"Graettinger","April 01 1990",813,-94.7504243,43.2370707,"4/1/90","",""
"10319",1904870,"Battle Creek","July 01 1992",813,-95.6002651,42.3168556,"7/1/92","",""
"10320",1971130,"Schleswig","July 01 2008",813,-95.4352246,42.1607169,"7/1/08","",""
"10321",1982065,"Walnut","July 01 1995",813,-95.2204992,41.4884727,"7/1/95","",""
"10322",1966045,"Redfield","July 01 2016",813,-94.1961117,41.5906044,"7/1/16","",""
"10323",1904870,"Battle Creek","July 01 1993",813,-95.6002651,42.3168556,"7/1/93","",""
"10324",1953760,"Montrose","July 01 2012",813,-91.4165412,40.526117,"7/1/12","",""
"10325",1960645,"Oxford","July 01 2016",813,-91.7912597,41.7226966,"7/1/16","",""
"10326",1976890,"Swisher","April 01 2000",813,-91.6938947,41.8441956,"4/1/00","",""
"10327",1931800,"Graettinger","July 01 2015",813,-94.7504243,43.2370707,"7/1/15","",""
"10328",1909280,"Buffalo Center",NA,812.3263831,NA,NA,"7/1/20","",""
"10329",1931800,"Graettinger","July 01 2014",812,-94.7504243,43.2370707,"7/1/14","",""
"10330",1911170,"Carson","July 01 2016",812,-95.418543,41.2359227,"7/1/16","",""
"10331",1982020,"Wall Lake","July 01 2011",812,-95.0927786,42.267186,"7/1/11","",""
"10332",1911170,"Carson","July 01 2018",812,-95.418543,41.2359227,"7/1/18","",""
"10333",1911170,"Carson","April 01 2010",812,-95.418543,41.2359227,"4/1/10","",""
"10334",1950520,"Maxwell","July 01 1991",812,-93.3959877,41.8913844,"7/1/91","",""
"10335",1928290,"Fontanelle","July 01 1998",812,-94.5600489,41.2900061,"7/1/98","",""
"10336",1918075,"Dakota City","July 01 2015",812,-94.1976919,42.7229033,"7/1/15","",""
"10337",1936480,"Hinton","July 01 2002",812,-96.2974754,42.6212975,"7/1/02","",""
"10338",1953760,"Montrose","July 01 2014",812,-91.4165412,40.526117,"7/1/14","",""
"10339",1926265,"Exira","July 01 2011",812,-94.8810861,41.5919759,"7/1/11","",""
"10340",1923430,"Earlville","April 01 2010",812,-91.2701068,42.4827545,"4/1/10","",""
"10341",1948855,"Manilla","July 01 2007",812,-95.2345611,41.8923087,"7/1/07","",""
"10342",1965910,"Readlyn","July 01 2011",811,-92.225022,42.7037692,"7/1/11","",""
"10343",1904420,"Bancroft","July 01 1999",811,-94.2175386,43.292755,"7/1/99","",""
"10344",1959970,"Ossian","July 01 1997",811,-91.7648546,43.1467277,"7/1/97","",""
"10345",1910225,"Cambridge","July 01 2009",811,-93.5359151,41.9000672,"7/1/09","",""
"10346",1918075,"Dakota City","July 01 2016",811,-94.1976919,42.7229033,"7/1/16","",""
"10347",1954120,"Morning Sun","July 01 2017",811,-91.2505611,41.0941736,"7/1/17","",""
"10348",1982020,"Wall Lake","July 01 2012",811,-95.0927786,42.267186,"7/1/12","",""
"10349",1982065,"Walnut","July 01 1993",811,-95.2204992,41.4884727,"7/1/93","",""
"10350",1931980,"Grand Junction","July 01 1997",811,-94.2370224,42.032965,"7/1/97","",""
"10351",1958710,"Okoboji","July 01 1993",811,-95.1392893,43.3912199,"7/1/93","",""
"10352",1959970,"Ossian","July 01 2006",811,-91.7648546,43.1467277,"7/1/06","",""
"10353",1982065,"Walnut","July 01 1992",811,-95.2204992,41.4884727,"7/1/92","",""
"10354",1910225,"Cambridge","July 01 2004",811,-93.5359151,41.9000672,"7/1/04","",""
"10355",1904870,"Battle Creek","July 01 1994",811,-95.6002651,42.3168556,"7/1/94","",""
"10356",1964650,"Primghar","July 01 2007",811,-95.6209034,43.0863786,"7/1/07","",""
"10357",1916545,"Correctionville","July 01 2013",811,-95.7830202,42.4771854,"7/1/13","",""
"10358",1926265,"Exira","April 01 2000",810,-94.8810861,41.5919759,"4/1/00","",""
"10359",1971760,"Seymour","April 01 2000",810,-93.1211905,40.6824151,"4/1/00","",""
"10360",1934680,"Hartford","July 01 1998",810,-93.4052141,41.4577051,"7/1/98","",""
"10361",1964650,"Primghar","July 01 2009",810,-95.6209034,43.0863786,"7/1/09","",""
"10362",1959970,"Ossian","April 01 1990",810,-91.7648546,43.1467277,"4/1/90","",""
"10363",1921225,"Dexter","July 01 2007",810,-94.2276214,41.5153845,"7/1/07","",""
"10364",1960645,"Oxford","July 01 2011",810,-91.7912597,41.7226966,"7/1/11","",""
"10365",1937425,"Hubbard","July 01 2017",810,-93.3013025,42.3061102,"7/1/17","",""
"10366",1911170,"Carson","July 01 2015",810,-95.418543,41.2359227,"7/1/15","",""
"10367",1983550,"West Bend","July 01 2005",810,-94.4456756,42.9599409,"7/1/05","",""
"10368",1935670,"Hedrick","April 01 1990",810,-92.3079494,41.1711634,"4/1/90","",""
"10369",1948855,"Manilla","July 01 2006",810,-95.2345611,41.8923087,"7/1/06","",""
"10370",1983550,"West Bend","July 01 2004",810,-94.4456756,42.9599409,"7/1/04","",""
"10371",1966585,"Riceville","July 01 1991",810,-92.5541081,43.362157,"7/1/91","",""
"10372",1936345,"Hills","July 01 2018",810,-91.53393,41.555697,"7/1/18","",""
"10373",1950520,"Maxwell","July 01 2004",809,-93.3959877,41.8913844,"7/1/04","",""
"10374",1911170,"Carson","July 01 2019",809,-95.418543,41.2359227,"7/1/19","",""
"10375",1931800,"Graettinger","July 01 2017",809,-94.7504243,43.2370707,"7/1/17","",""
"10376",1936480,"Hinton","July 01 2003",809,-96.2974754,42.6212975,"7/1/03","",""
"10377",1911170,"Carson","July 01 2014",809,-95.418543,41.2359227,"7/1/14","",""
"10378",1911170,"Carson","July 01 2017",809,-95.418543,41.2359227,"7/1/17","",""
"10379",1916545,"Correctionville","July 01 2014",809,-95.7830202,42.4771854,"7/1/14","",""
"10380",1925815,"Essex","July 01 2007",809,-95.3038067,40.832679,"7/1/07","",""
"10381",1959970,"Ossian",NA,808.6306193,NA,NA,"7/1/20","",""
"10382",1900595,"Afton",NA,808.25437,NA,NA,"7/1/20","",""
"10383",1965910,"Readlyn","April 01 2010",808,-92.225022,42.7037692,"4/1/10","",""
"10384",1950520,"Maxwell","July 01 2005",808,-93.3959877,41.8913844,"7/1/05","",""
"10385",1968250,"Rockwell","July 01 1991",808,-93.1871266,42.979966,"7/1/91","",""
"10386",1950880,"Melbourne","July 01 2018",808,-93.1026156,41.9415478,"7/1/18","",""
"10387",1936345,"Hills","July 01 2016",808,-91.53393,41.555697,"7/1/16","",""
"10388",1930630,"Gilbert","July 01 1997",808,-93.6462341,42.1072488,"7/1/97","",""
"10389",1900370,"Adair","July 01 2002",808,-94.6434132,41.5003898,"7/1/02","",""
"10390",1960645,"Oxford","July 01 2015",808,-91.7912597,41.7226966,"7/1/15","",""
"10391",1946425,"Long Grove","April 01 2010",808,-90.5802816,41.692241,"4/1/10","",""
"10392",1935670,"Hedrick","July 01 2005",808,-92.3079494,41.1711634,"7/1/05","",""
"10393",1931800,"Graettinger","July 01 1991",808,-94.7504243,43.2370707,"7/1/91","",""
"10394",1904420,"Bancroft","April 01 2000",808,-94.2175386,43.292755,"4/1/00","",""
"10395",1936480,"Hinton","April 01 2000",808,-96.2974754,42.6212975,"4/1/00","",""
"10396",1948855,"Manilla","July 01 2008",808,-95.2345611,41.8923087,"7/1/08","",""
"10397",1926265,"Exira","July 01 2001",808,-94.8810861,41.5919759,"7/1/01","",""
"10398",1931980,"Grand Junction","April 01 1990",808,-94.2370224,42.032965,"4/1/90","",""
"10399",1960645,"Oxford","July 01 2017",808,-91.7912597,41.7226966,"7/1/17","",""
"10400",1971130,"Schleswig","July 01 2004",808,-95.4352246,42.1607169,"7/1/04","",""
"10401",1954120,"Morning Sun","July 01 2018",808,-91.2505611,41.0941736,"7/1/18","",""
"10402",1960645,"Oxford","April 01 2010",807,-91.7912597,41.7226966,"4/1/10","",""
"10403",1950520,"Maxwell","April 01 2000",807,-93.3959877,41.8913844,"4/1/00","",""
"10404",1958710,"Okoboji","April 01 2010",807,-95.1392893,43.3912199,"4/1/10","",""
"10405",1935670,"Hedrick","July 01 1992",807,-92.3079494,41.1711634,"7/1/92","",""
"10406",1976890,"Swisher","July 01 2001",807,-91.6938947,41.8441956,"7/1/01","",""
"10407",1937425,"Hubbard","July 01 1991",807,-93.3013025,42.3061102,"7/1/91","",""
"10408",1982065,"Walnut","July 01 1994",807,-95.2204992,41.4884727,"7/1/94","",""
"10409",1953760,"Montrose","July 01 2013",807,-91.4165412,40.526117,"7/1/13","",""
"10410",1948855,"Manilla","July 01 2009",807,-95.2345611,41.8923087,"7/1/09","",""
"10411",1911170,"Carson","July 01 2011",807,-95.418543,41.2359227,"7/1/11","",""
"10412",1953760,"Montrose","July 01 2011",807,-91.4165412,40.526117,"7/1/11","",""
"10413",1916545,"Correctionville","July 01 2016",807,-95.7830202,42.4771854,"7/1/16","",""
"10414",1919180,"Dayton","July 01 2015",807,-94.0711394,42.262259,"7/1/15","",""
"10415",1958710,"Okoboji","July 01 2017",807,-95.1392893,43.3912199,"7/1/17","",""
"10416",1922845,"Dunkerton","July 01 2008",807,-92.161378,42.5673881,"7/1/08","",""
"10417",1950520,"Maxwell","July 01 2003",807,-93.3959877,41.8913844,"7/1/03","",""
"10418",1966585,"Riceville","July 01 1997",807,-92.5541081,43.362157,"7/1/97","",""
"10419",1910225,"Cambridge","July 01 2008",807,-93.5359151,41.9000672,"7/1/08","",""
"10420",1966585,"Riceville","July 01 1993",807,-92.5541081,43.362157,"7/1/93","",""
"10421",1928290,"Fontanelle","July 01 1999",807,-94.5600489,41.2900061,"7/1/99","",""
"10422",1931800,"Graettinger","July 01 2016",806,-94.7504243,43.2370707,"7/1/16","",""
"10423",1916545,"Correctionville","July 01 2015",806,-95.7830202,42.4771854,"7/1/15","",""
"10424",1959970,"Ossian","July 01 2007",806,-91.7648546,43.1467277,"7/1/07","",""
"10425",1966585,"Riceville","July 01 1996",806,-92.5541081,43.362157,"7/1/96","",""
"10426",1964650,"Primghar","July 01 2008",806,-95.6209034,43.0863786,"7/1/08","",""
"10427",1916545,"Correctionville","July 01 2019",806,-95.7830202,42.4771854,"7/1/19","",""
"10428",1935670,"Hedrick","July 01 1993",805,-92.3079494,41.1711634,"7/1/93","",""
"10429",1931980,"Grand Junction","July 01 2012",805,-94.2370224,42.032965,"7/1/12","",""
"10430",1937425,"Hubbard","July 01 2009",805,-93.3013025,42.3061102,"7/1/09","",""
"10431",1931980,"Grand Junction","July 01 1998",805,-94.2370224,42.032965,"7/1/98","",""
"10432",1953760,"Montrose","July 01 2015",805,-91.4165412,40.526117,"7/1/15","",""
"10433",1959970,"Ossian","July 01 2016",805,-91.7648546,43.1467277,"7/1/16","",""
"10434",1965820,"Raymond","July 01 2017",805,-92.2295794,42.4693809,"7/1/17","",""
"10435",1923430,"Earlville","July 01 2011",805,-91.2701068,42.4827545,"7/1/11","",""
"10436",1910225,"Cambridge","July 01 2005",804,-93.5359151,41.9000672,"7/1/05","",""
"10437",1982065,"Walnut","July 01 1991",804,-95.2204992,41.4884727,"7/1/91","",""
"10438",1966585,"Riceville","July 01 1999",804,-92.5541081,43.362157,"7/1/99","",""
"10439",1966585,"Riceville","July 01 1998",804,-92.5541081,43.362157,"7/1/98","",""
"10440",1934680,"Hartford","July 01 1997",804,-93.4052141,41.4577051,"7/1/97","",""
"10441",1950520,"Maxwell","July 01 1992",804,-93.3959877,41.8913844,"7/1/92","",""
"10442",1935580,"Hazleton","July 01 1999",804,-91.9058398,42.6177464,"7/1/99","",""
"10443",1968250,"Rockwell","July 01 1992",804,-93.1871266,42.979966,"7/1/92","",""
"10444",1943410,"Larchwood","July 01 1995",804,-96.4368372,43.4544239,"7/1/95","",""
